type,xaccl,yaccl,zaccl,xmagnet,ymagnet,zmagnet,xgyro,ygyro,zgyro,id
tiltLeftBack,0.0,-0.0498046875,0.15966796875,-4.241943359375,-2.12860107421875,-9.50813293457031,-9.78660583496094,-8.81576538085938,-3.326416015625,33AF1580-E956-4D67-9B5F-DC3FA7BD1191
tiltLeft,0.0078125,-0.001953125,0.0234375,-0.0514984130859375,-0.754356384277344,-1.64794921875,13.5917663574219,9.51004028320312,6.04438781738281,58236AE4-DAE1-4EE4-9B96-DE363DEFCECE
tiltLeftBack,-0.00048828125,-0.04296875,0.142578125,-3.92723083496094,-1.81388854980469,-9.02557373046875,-15.5982971191406,-9.65309143066406,-5.94329833984375,86619357-9124-4395-94F3-8D1473516408
tiltLeft,0.0078125,0.0,-0.015625,0.232696533203125,-0.46539306640625,0.54168701171875,10.6716156005859,7.61032104492188,2.70652770996094,2410606C-5AB8-49A1-B1FB-B4D3F80B3FD5
tiltLeftBack,0.0068359375,-0.0380859375,0.1318359375,-3.49044799804688,-2.50339508056641,-9.58156585693359,22.0270156860352,16.4518356323242,3.78990173339844,46C4CE84-FE14-47B9-A723-6ACF2680D433
tiltLeft,0.001953125,0.0,0.001953125,0.458717346191406,-0.704765319824219,-0.762939453125,-26.7429351806641,-20.44677734375,0.54931640625,1C70E69D-67F0-450A-9855-A4422DCEEF1B
tiltLeftBack,0.01318359375,-0.0458984375,0.12353515625,-3.84807586669922,-2.24971771240234,-9.8724365234375,23.6644744873047,19.0238952636719,2.37655639648438,5FDDB814-BCA3-4E94-A9D8-D5682FF000B7
tiltLeft,0.0078125,0.0,-0.00390625,0.16021728515625,-0.74005126953125,-0.354766845703125,-16.3307189941406,-8.35990905761719,-1.24931335449219,61451BE1-3713-48D9-A646-E861085E6FE2
tiltLeftBack,0.01318359375,-0.0458984375,0.1748046875,-3.60345840454102,-2.16102600097656,-9.37747955322266,8.36372375488281,9.37461853027344,4.26101684570312,DBDD31B9-63AA-4B32-AEB6-5237AEDD5046
tiltLeft,0.009765625,0.0,-0.021484375,0.385284423828125,-0.92315673828125,0.0762939453125,3.41796875,1.55830383300781,0.148773193359375,4B61DF94-E4E7-44B1-B584-4372B6103F84
tiltLeftBack,0.00732421875,-0.05126953125,0.11865234375,-4.54998016357422,-2.06661224365234,-9.28115844726562,-4.51087951660156,-1.50489807128906,-1.25503540039062,EC4E6A7C-0E27-48E6-8CD7-B0A0FBCE316B
tiltLeft,0.0068359375,0.0048828125,-0.0087890625,0.400543212890625,-0.764846801757812,-0.1068115234375,3.5247802734375,2.16293334960938,2.14958190917969,81E4821A-3E96-435C-A3F6-B3F86B9786A4
tiltLeftBack,0.001953125,-0.03515625,0.0888671875,-2.30503082275391,-0.974655151367188,-6.06441497802734,0.787734985351562,-0.293731689453125,-0.654220581054688,CB7CCD38-E3F3-460C-9088-FFDA17F249EA
tiltLeft,0.0,0.0029296875,0.08056640625,-0.274658203125,-0.19073486328125,-0.387191772460938,-1.6632080078125,-0.661849975585938,2.63595581054688,071D9141-BF0D-423F-8635-8AB40A588037
tiltLeftBack,0.00146484375,-0.01708984375,0.02880859375,-0.727653503417969,-0.857353210449219,-2.36797332763672,21.1544036865234,12.7239227294922,5.92994689941406,7BAC620A-E556-4E0B-B2B4-C45A3F1E679D
tiltLeft,0.001953125,-0.0185546875,0.169921875,-2.53677368164062,-1.55258178710938,-6.71958923339844,-24.7211456298828,-16.3364410400391,-3.49617004394531,55A4B72F-8BD2-4BAA-9EFA-8D6BDA4753CE
tiltLeftBack,0.00634765625,-0.02197265625,0.01904296875,-1.85966491699219,-0.833511352539062,-4.82749938964844,3.6163330078125,4.852294921875,3.88717651367188,C8295E4F-5415-4B52-8A38-93DA3FA6D187
tiltLeft,0.001953125,-0.0166015625,0.16796875,-2.41851806640625,-1.86538696289062,-6.86264038085938,-5.92422485351562,-6.67381286621094,1.34086608886719,72636C75-554B-4572-A4F5-239E5C1CC7E2
tiltLeftBack,-0.0048828125,-0.0439453125,0.1201171875,-3.26204299926758,-1.0838508605957,-7.10391998291016,31.6600799560547,19.4206237792969,7.71331787109375,39FCEDD4-B1F8-4EF0-9270-A37466DEA549
tiltLeft,0.0087890625,-0.0078125,0.05712890625,-0.095367431640625,-0.612258911132812,-0.762939453125,-19.6514129638672,-16.5519714355469,-2.79045104980469,F8DC2298-9A9D-43B6-9F22-42993A8689B0
tiltLeft,-0.00927734375,0.001953125,0.01806640625,-0.370979309082031,0.0214576721191406,-0.449180603027344,-13.0958557128906,-7.04574584960938,-3.62586975097656,CCDD5238-00EC-4C24-9EE0-D6BAD0D47159
tiltLeftBack,-0.0009765625,-0.04052734375,0.17236328125,-4.54425811767578,-1.94168090820312,-9.45377349853516,15.4495239257812,11.4593505859375,1.45530700683594,EC94E399-B98F-4544-8029-4469B0E41B87
tiltLeft,0.0,0.0,-0.015625,0.186920166015625,-0.377655029296875,0.0743865966796875,-14.6064758300781,-12.1841430664062,-0.48828125,1789FEB9-F5C3-4D93-811F-F395B68E5CCD
tiltLeftBack,0.0078125,-0.037109375,0.1640625,-3.63445281982422,-2.12764739990234,-9.44232940673828,2.40707397460938,7.46536254882812,-1.76239013671875,DDBD22DA-497C-4ED7-9C84-F1C07AE774AD
tiltLeft,0.00048828125,-0.00048828125,0.01416015625,-0.146865844726562,-0.786781311035156,-1.74999237060547,-8.91876220703125,-5.53131103515625,0.118255615234375,044A9ABD-94D2-4B1B-B393-115CC37CC5C6
tiltLeftBack,-0.005859375,-0.0595703125,0.185546875,-5.43022155761719,-2.16102600097656,-9.9029541015625,-1.47438049316406,0.23651123046875,-2.06184387207031,FC7AC0C2-7B23-4EAC-A589-9509C8C8E24B
tiltLeft,0.0,0.00390625,0.01708984375,0.0314712524414062,-0.830650329589844,-1.65271759033203,0.9002685546875,4.40406799316406,-1.25885009765625,75C8BD37-3114-417C-B1BE-58FA4ED4F573
tiltLeftBack,0.005859375,-0.044921875,0.158203125,-3.85379791259766,-2.33364105224609,-9.51385498046875,-8.22830200195312,-3.38172912597656,-3.02314758300781,33F0CD80-80F7-42D4-A02B-3CC8F957EC4A
tiltLeft,0.01904296875,0.0048828125,0.0419921875,0.370025634765625,-1.0986328125,-0.951766967773438,10.1242065429688,6.05201721191406,0.270843505859375,4CB82F8D-C672-4FBE-835A-44F798C6A27B
tiltLeftBack,0.00732421875,-0.0546875,0.17333984375,-4.15134429931641,-1.88398361206055,-9.07230377197266,-9.89913940429688,-6.49261474609375,-5.62667846679688,5F1B61EA-B2B3-411B-9E92-E708AE1113D1
tiltLeft,-0.00537109375,0.0146484375,0.04833984375,0.0457763671875,-0.598907470703125,-0.499725341796875,9.89151000976562,6.927490234375,1.068115234375,35732290-ACEE-427B-979E-4E993FF4B524
tiltLeftBack,0.0,-0.060546875,0.1943359375,-4.25529479980469,-1.7547607421875,-9.23728942871094,-14.1353607177734,-7.08770751953125,-4.11415100097656,89272882-0F87-4ACA-96DB-19693164F47E
tiltLeft,0.0107421875,0.01171875,0.01953125,0.417709350585938,-1.08528137207031,-0.9002685546875,9.25064086914062,9.10186767578125,-1.07955932617188,528C8629-AEE6-44B6-AECD-BCD18AE36E09
tiltLeftBack,0.005859375,-0.0400390625,0.166015625,-3.71360778808594,-2.13718414306641,-9.18960571289062,28.6750793457031,12.8641128540039,0.263214111328125,F643A183-E21E-4CB4-97E5-ADCBA5E7E6B0
tiltLeft,-0.001953125,0.005859375,0.0234375,0.202178955078125,-0.698089599609375,-0.551223754882812,-36.7279052734375,-16.3154602050781,-5.10978698730469,747B7150-0C2C-4983-B6E7-B063B4A45F10
tiltLeftBack,-0.009765625,-0.0537109375,0.1474609375,-3.35216522216797,-1.37042999267578,-7.93266296386719,35.0227355957031,28.6922454833984,10.55908203125,7BABE3CE-FCC0-48FF-BE4F-F56CB1D67E8C
tiltLeft,0.0,0.0,0.0576171875,-1.04618072509766,-0.512123107910156,-3.52954864501953,-33.1573486328125,-15.1424407958984,-9.185791015625,2ACE6A3E-3754-40EF-81B0-7ED9EAF3A772
tiltLeftBack,-0.0009765625,-0.07373046875,0.1923828125,-4.09030914306641,-1.93214416503906,-9.16385650634766,30.5557250976562,22.7470397949219,10.4007720947266,31984216-FB39-4100-9772-B9EEBFE368ED
tiltLeft,-0.001953125,0.00390625,-0.0078125,-0.135421752929688,-0.1983642578125,-0.732421875,-12.4282836914062,-3.21006774902344,-10.1032257080078,93BD8E66-98A1-4210-B936-989D9EECD5EF
tiltLeftBack,-0.02783203125,-0.0224609375,0.08447265625,-1.96933746337891,-0.375747680664062,-4.75025177001953,4.71305847167969,6.36672973632812,4.68826293945312,62D63F65-24B0-4DBB-BBD1-625686D7D8BC
tiltLeft,0.0078125,0.0048828125,0.11328125,-2.89821624755859,-0.522613525390625,-5.85651397705078,-1.47438049316406,2.17819213867188,-1.36375427246094,DA68B2CB-3DB3-4A8A-A4B1-8980D6E69891
tiltLeftBack,-0.02099609375,-0.01708984375,0.037109375,-1.19209289550781,-0.05340576171875,-2.31838226318359,25.4135131835938,21.4252471923828,4.96101379394531,90AE7A82-31C2-4F28-B31E-17A29BC7DDC2
tiltLeft,-0.0166015625,-0.017578125,0.1728515625,-4.30870056152344,-1.21212005615234,-8.05568695068359,-26.5789031982422,-12.7582550048828,-4.79316711425781,FA879A7D-1DF2-49B0-97B1-0746CEDCD7E8
tiltLeftBack,-0.01953125,-0.0322265625,0.0595703125,-2.12764739990234,-0.0658035278320312,-3.62396240234375,10.4894638061523,6.11782073974609,2.89154052734375,7FD33CA5-1E73-479E-95CD-5C5978D12EE5
tiltLeft,-0.013671875,-0.0048828125,0.123046875,-0.90789794921875,-0.51116943359375,-3.4332275390625,-0.48828125,-0.4119873046875,-1.495361328125,AE589345-5594-4512-B2C5-07659CDCAB23
tiltLeftBack,-0.0078125,-0.046875,0.1728515625,-4.058837890625,-1.43241882324219,-8.90159606933594,17.0745849609375,18.4497833251953,2.61306762695312,03CBFFF2-ECED-4BF4-9311-8B98CF6B91FA
tiltLeft,-0.00732421875,0.00927734375,0.0224609375,-0.274181365966797,-0.217437744140625,-0.949382781982422,-1.91116333007812,1.45149230957031,-0.673294067382812,0D33E85C-0E81-483A-A4D7-ECB0F6DE1434
tiltLeftBack,0.0,-0.03515625,0.14453125,-4.11796569824219,-1.87110900878906,-9.26589965820312,-8.55064392089844,-2.22969055175781,-3.07846069335938,D71DF102-A95F-4955-B0FB-01620F7E5E3F
tiltLeft,-0.013671875,0.0,0.01953125,-0.125885009765625,-0.0782012939453125,-0.524520874023438,10.2272033691406,8.69560241699219,0.513076782226562,543131DC-0A84-46A5-AD05-C6977F0051AC
tiltLeftBack,0.0,-0.03125,0.15234375,-4.29153442382812,-2.23350524902344,-9.74464416503906,-10.5857849121094,-7.50160217285156,-3.14712524414062,3812A727-7550-4BAD-9FAB-862E9A8219AA
tiltLeft,-0.02734375,-0.005859375,0.001953125,-1.05667114257812,0.997543334960938,-0.597000122070312,8.57353210449219,12.6590728759766,1.0986328125,6DB3616A-97EA-40E0-8A4D-3D0756F6CC49
tiltLeft,0.03125,0.0107421875,0.0732421875,0.354766845703125,-0.609397888183594,-0.730514526367188,2.38227844238281,-2.05802917480469,-1.74522399902344,8BB17C96-3200-4AB2-9B89-808D14E83EF8
