type,xaccl,yaccl,zaccl,xmagnet,ymagnet,zmagnet,xgyro,ygyro,zgyro,id 
tiltRight, -0.015625, 0.0, -0.0, 0.0, -0.213623046875,-0.3662109375,36.7202758789062,31.8450927734375,5.88226318359375,5088C791-E90A-4C36-B630-5C308F481488 
tiltRightBack, 0.078125, -0.0625, -0.171875, -0.3662109375, -2.01416015625,11.444091796875,-2.34222412109375,3.91387939453125,1.51824951171875,A1F36794-5AD8-4756-BD8B-980F0C7F1C51 
tiltRightBack, 0.078125, -0.0625, -0.171875, -0.30517578125, -2.38037109375,11.29150390625,0.52642822265625,2.0599365234375,1.8768310546875,A1F36794-5AD8-4756-BD8B-980F0C7F1C51 
tiltRightBack, 0.078125, -0.0625, -0.171875, -0.3662109375, -2.288818359375,11.16943359375,-5.7830810546875,-2.593994140625,1.64031982421875,A1F36794-5AD8-4756-BD8B-980F0C7F1C51 
tiltRightBack, 0.0625, -0.0625, -0.1875, -0.152587890625, -2.227783203125,10.894775390625,-5.7830810546875,-2.593994140625,1.64031982421875,A1F36794-5AD8-4756-BD8B-980F0C7F1C51 
tiltRight, 0.0, 0.015625, 0.015625, 0.67138671875, -1.0986328125,1.190185546875,1.739501953125,2.28118896484375,2.716064453125,DE725857-E261-4B00-A828-632227A858C7 
tiltRight, 0.0, 0.015625, -0.0, 0.67138671875, -1.0986328125,1.190185546875,2.66265869140625,7.0953369140625,1.40380859375,DE725857-E261-4B00-A828-632227A858C7 
tiltRight, 0.0, 0.015625, 0.015625, 0.67138671875, -1.0986328125,1.190185546875,1.5411376953125,3.997802734375,0.640869140625,DE725857-E261-4B00-A828-632227A858C7 
tiltRight, 0.0, 0.015625, 0.015625, 0.274658203125, -1.068115234375,-1.15966796875,21.0952758789062,16.29638671875,0.92315673828125,DE725857-E261-4B00-A828-632227A858C7 
tiltRightBack, 0.0625, -0.0625, -0.171875, -0.457763671875, -1.678466796875,11.810302734375,0.45013427734375,2.52532958984375,1.12152099609375,A3BE9340-DB43-4612-8FB3-49899523FE6F 
tiltRightBack, 0.0625, -0.0625, -0.1875, -0.579833984375, -1.77001953125,11.749267578125,-0.152587890625,4.60052490234375,2.25067138671875,A3BE9340-DB43-4612-8FB3-49899523FE6F 
tiltRightBack, 0.0625, -0.0625, -0.1875, -0.640869140625, -1.739501953125,11.65771484375,-13.214111328125,-18.2266235351562,-1.89208984375,A3BE9340-DB43-4612-8FB3-49899523FE6F 
tiltRightBack, 0.078125, -0.0625, -0.1875, -0.640869140625, -1.739501953125,11.65771484375,-39.6652221679688,-28.6636352539062,-5.45501708984375,A3BE9340-DB43-4612-8FB3-49899523FE6F 
tiltRight, 0.015625, 0.0, -0.0, 0.213623046875, -0.9765625,-0.54931640625,0.77056884765625,3.2958984375,1.21307373046875,A083F43A-ADFF-4F3D-9999-338C9B81781F 
tiltRight, 0.0, 0.0, -0.046875, 0.18310546875, -0.823974609375,-0.91552734375,44.7540283203125,27.9617309570312,4.05120849609375,A083F43A-ADFF-4F3D-9999-338C9B81781F 
tiltRight, 0.015625, 0.015625, -0.09375, 0.54931640625, -0.396728515625,5.584716796875,31.158447265625,22.4990844726562,-1.53350830078125,A083F43A-ADFF-4F3D-9999-338C9B81781F 
tiltRight, 0.03125, -0.015625, -0.140625, 0.1220703125, -0.06103515625,8.209228515625,31.158447265625,22.4990844726562,-1.53350830078125,A083F43A-ADFF-4F3D-9999-338C9B81781F 
tiltRightBack, 0.046875, -0.078125, -0.203125, -1.617431640625, -0.396728515625,14.09912109375,0.83160400390625,2.8076171875,1.71661376953125,5DAD1A0A-9E66-4716-A4B2-1F2782A2D019 
tiltRightBack, 0.0625, -0.09375, -0.171875, -1.617431640625, -0.396728515625,14.09912109375,-25.115966796875,-16.7388916015625,-4.79888916015625,5DAD1A0A-9E66-4716-A4B2-1F2782A2D019 
tiltRightBack, 0.03125, -0.078125, -0.15625, -0.9765625, 0.579833984375,11.3525390625,-21.8658447265625,-9.46807861328125,-2.044677734375,5DAD1A0A-9E66-4716-A4B2-1F2782A2D019 
tiltRightBack, 0.015625, -0.046875, -0.109375, -0.9765625, 0.579833984375,11.3525390625,-34.515380859375,-16.265869140625,-2.105712890625,5DAD1A0A-9E66-4716-A4B2-1F2782A2D019 
tiltRight, -0.015625, 0.0, -0.0, -0.732421875, 1.068115234375,1.03759765625,0.78582763671875,3.6468505859375,0.84686279296875,ED38E77B-3059-4F40-9C35-A0E712EA2B08 
tiltRight, 0.0, 0.0, -0.0, -0.732421875, 1.068115234375,1.03759765625,26.6571044921875,16.9601440429688,4.0435791015625,ED38E77B-3059-4F40-9C35-A0E712EA2B08 
tiltRight, -0.015625, 0.0, -0.078125, -0.030517578125, 0.335693359375,1.5869140625,65.185546875,-2.57110595703125,1.67083740234375,ED38E77B-3059-4F40-9C35-A0E712EA2B08 
tiltRight, -0.015625, 0.0, -0.078125, 0.06103515625, 0.335693359375,3.936767578125,27.1224975585938,28.4881591796875,2.2125244140625,ED38E77B-3059-4F40-9C35-A0E712EA2B08 
tiltRightBack, 0.046875, -0.0625, -0.1875, -1.220703125, -0.54931640625,12.908935546875,-0.9765625,0.54168701171875,1.5411376953125,32385195-D0B2-4FBC-AEFE-8DE4F64BB894 
tiltRightBack, 0.046875, -0.078125, -0.1875, -0.79345703125, -0.79345703125,12.359619140625,-30.2658081054688,-18.00537109375,5.6610107421875,32385195-D0B2-4FBC-AEFE-8DE4F64BB894 
tiltRightBack, 0.03125, -0.0625, -0.140625, -0.244140625, -0.732421875,9.1552734375,-41.4962768554688,-10.19287109375,-3.4027099609375,32385195-D0B2-4FBC-AEFE-8DE4F64BB894 
tiltRightBack, 0.015625, -0.015625, -0.046875, -0.244140625, -0.732421875,9.1552734375,-28.9154052734375,-2.9144287109375,-0.7781982421875,32385195-D0B2-4FBC-AEFE-8DE4F64BB894
tiltLeft, 0.0, -0.015625, -0.0, -0.1220703125, 0.30517578125,0.030517578125,-0.14495849609375,-1.30462646484375,-1.09100341796875,EB2C1EC6-7053-4513-B93F-B6434FD583E5 
tiltLeft, 0.0, -0.015625, -0.0, -0.152587890625, 0.152587890625,0.244140625,0.30517578125,-1.129150390625,-0.274658203125,EB2C1EC6-7053-4513-B93F-B6434FD583E5 
tiltLeft, 0.0, -0.015625, -0.015625, -0.030517578125, 0.274658203125,0.274658203125,0.30517578125,-0.6103515625,-1.04522705078125,EB2C1EC6-7053-4513-B93F-B6434FD583E5 
tiltLeft, 0.0, 0.0, -0.0, 0.030517578125, 0.18310546875,0.42724609375,0.30517578125,-0.6103515625,-1.04522705078125,EB2C1EC6-7053-4513-B93F-B6434FD583E5 
tiltLeftBack, 0.0, -0.015625, -0.015625, -0.091552734375, 0.1220703125,0.06103515625,0.32806396484375,-0.49591064453125,-0.823974609375,8643513C-E906-4C09-A936-D668E294D6A1 
tiltLeftBack, 0.0, 0.0, -0.0, -0.030517578125, 0.213623046875,0.18310546875,0.63323974609375,-1.068115234375,-1.5716552734375,8643513C-E906-4C09-A936-D668E294D6A1 
tiltLeftBack, 0.0, 0.0, -0.0, -0.06103515625, 0.244140625,0.42724609375,0.63323974609375,-1.068115234375,-1.5716552734375,8643513C-E906-4C09-A936-D668E294D6A1 
tiltLeftBack, 0.015625, -0.015625, -0.0, -0.1220703125, 0.457763671875,0.3662109375,0.63323974609375,-1.068115234375,-1.5716552734375,8643513C-E906-4C09-A936-D668E294D6A1 
tiltLeft, 0.0, -0.015625, -0.0, -0.06103515625, 0.18310546875,0.1220703125,-0.11444091796875,-7.36236572265625,3.936767578125,F5106F21-1F08-4D84-9335-754E96F80C28 
tiltLeft, 0.0, -0.015625, -0.0, -0.091552734375, 0.152587890625,-0.091552734375,1.4190673828125,-3.1280517578125,3.28826904296875,F5106F21-1F08-4D84-9335-754E96F80C28 
tiltLeft, 0.0, -0.015625, -0.015625, -0.030517578125, 0.152587890625,0.06103515625,-0.701904296875,1.3885498046875,-2.410888671875,F5106F21-1F08-4D84-9335-754E96F80C28 
tiltLeft, 0.0, -0.03125, 0.125, -0.6103515625, 0.54931640625,-1.03759765625,-0.701904296875,1.3885498046875,-2.410888671875,F5106F21-1F08-4D84-9335-754E96F80C28 
tiltLeftBack, -0.015625, -0.109375, 0.171875, -7.843017578125, 1.068115234375,-6.77490234375,-0.66375732421875,-5.462646484375,1.5869140625,21CE34F8-090B-43B6-BBC9-93E95141F6CC 
tiltLeftBack, -0.015625, -0.109375, 0.171875, -7.568359375, 1.0986328125,-6.40869140625,2.75421142578125,1.04522705078125,-0.31280517578125,21CE34F8-090B-43B6-BBC9-93E95141F6CC 
tiltLeftBack, -0.03125, -0.046875, 0.046875, -4.547119140625, 1.46484375,-4.8828125,2.75421142578125,1.04522705078125,-0.31280517578125,21CE34F8-090B-43B6-BBC9-93E95141F6CC 
tiltLeftBack, -0.03125, -0.046875, 0.046875, -2.227783203125, 1.312255859375,-2.532958984375,46.8902587890625,8.32366943359375,10.1318359375,21CE34F8-090B-43B6-BBC9-93E95141F6CC 
tiltLeft, 0.015625, 0.0, -0.03125, 0.30517578125, 0.06103515625,1.40380859375,-11.4364624023438,-5.096435546875,-7.9345703125,1AE0D2FE-1D2C-443A-B48D-1A1A560425D2 
tiltLeft, 0.015625, -0.03125, 0.046875, -0.06103515625, 0.152587890625,0.79345703125,-29.1290283203125,-15.9988403320312,-9.09423828125,1AE0D2FE-1D2C-443A-B48D-1A1A560425D2 
tiltLeft, -0.015625, 0.0, 0.078125, -0.9765625, 0.396728515625,-1.617431640625,-29.1290283203125,-15.9988403320312,-9.09423828125,1AE0D2FE-1D2C-443A-B48D-1A1A560425D2 
tiltLeft, -0.015625, -0.03125, 0.140625, -3.60107421875, 0.1220703125,-5.31005859375,-50.3387451171875,-26.9699096679688,-8.2244873046875,1AE0D2FE-1D2C-443A-B48D-1A1A560425D2 
tiltLeftBack, 0.0, -0.109375, 0.1875, -7.110595703125, 0.18310546875,-7.537841796875,3.0975341796875,0.9002685546875,0.640869140625,F1340C47-320E-4C76-B19C-69C297C5E875 
tiltLeftBack, 0.0, -0.09375, 0.171875, -6.7138671875, 0.457763671875,-7.14111328125,28.076171875,12.847900390625,1.251220703125,F1340C47-320E-4C76-B19C-69C297C5E875 
tiltLeftBack, -0.046875, -0.078125, 0.0625, -3.96728515625, 2.227783203125,-3.387451171875,28.076171875,12.847900390625,1.251220703125,F1340C47-320E-4C76-B19C-69C297C5E875 
tiltLeftBack, -0.03125, -0.046875, 0.015625, -2.01416015625, 1.983642578125,-0.823974609375,28.076171875,12.847900390625,1.251220703125,F1340C47-320E-4C76-B19C-69C297C5E875 
tiltLeft, 0.0, -0.015625, -0.03125, 0.213623046875, 0.335693359375,2.13623046875,-2.288818359375,-0.7781982421875,-2.15911865234375,85582EB4-DD59-4D05-95C6-494CE0424D96 
tiltLeft, 0.0, -0.015625, -0.046875, 0.06103515625, 0.54931640625,2.105712890625,-6.3018798828125,-3.2806396484375,-1.10626220703125,85582EB4-DD59-4D05-95C6-494CE0424D96 
tiltLeft, 0.0, -0.03125, 0.0625, -0.091552734375, 0.54931640625,1.556396484375,-35.247802734375,-25.57373046875,-10.4293823242188,85582EB4-DD59-4D05-95C6-494CE0424D96 
tiltLeft, -0.03125, -0.03125, 0.078125, -0.946044921875, 0.579833984375,-1.28173828125,-35.247802734375,-25.57373046875,-10.4293823242188,85582EB4-DD59-4D05-95C6-494CE0424D96 
tiltLeftBack, 0.0, -0.078125, 0.171875, -6.53076171875, 0.42724609375,-6.77490234375,1.5411376953125,0.732421875,-3.48663330078125,41A4BC68-0B6C-4474-8A37-1C6EDEA2857D 
tiltLeftBack, -0.015625, -0.09375, 0.171875, -6.34765625, 0.335693359375,-7.110595703125,1.5411376953125,0.732421875,-3.48663330078125,41A4BC68-0B6C-4474-8A37-1C6EDEA2857D 
tiltLeftBack, 0.0, -0.078125, 0.1875, -6.256103515625, 0.396728515625,-6.500244140625,3.08990478515625,-6.84356689453125,2.2125244140625,41A4BC68-0B6C-4474-8A37-1C6EDEA2857D 
tiltLeftBack, -0.015625, -0.078125, 0.15625, -5.31005859375, 0.8544921875,-5.767822265625,15.8309936523438,16.0980224609375,-1.77764892578125,41A4BC68-0B6C-4474-8A37-1C6EDEA2857D 
tiltLeft, 0.0, -0.03125, -0.015625, -0.244140625, 0.42724609375,1.861572265625,-2.64739990234375,-3.33404541015625,1.86920166015625,1E607B9D-FCE0-4427-86F9-8645181A7D17 
tiltLeft, -0.015625, -0.03125, -0.015625, -0.213623046875, 0.42724609375,1.64794921875,-5.55419921875,3.021240234375,-5.11932373046875,1E607B9D-FCE0-4427-86F9-8645181A7D17 
tiltLeft, 0.0, -0.015625, 0.015625, -0.30517578125, 0.701904296875,1.556396484375,-19.8822021484375,-9.34600830078125,-6.81304931640625,1E607B9D-FCE0-4427-86F9-8645181A7D17 
tiltLeft, -0.015625, -0.03125, 0.109375, -2.74658203125, 0.640869140625,-4.0283203125,-79.4448852539062,-20.6756591796875,-13.1149291992188,1E607B9D-FCE0-4427-86F9-8645181A7D17 
tiltLeftBack, -0.015625, -0.09375, 0.203125, -8.209228515625, 0.274658203125,-7.537841796875,11.7645263671875,7.34710693359375,4.46319580078125,470CE1A6-5756-47F4-AC0F-08AD85D08D53 
tiltLeftBack, -0.03125, -0.09375, 0.1875, -7.26318359375, 0.579833984375,-6.683349609375,19.256591796875,11.8637084960938,2.7923583984375,470CE1A6-5756-47F4-AC0F-08AD85D08D53 
tiltLeftBack, 0.0, -0.09375, 0.09375, -4.364013671875, 1.220703125,-4.608154296875,19.256591796875,11.8637084960938,2.7923583984375,470CE1A6-5756-47F4-AC0F-08AD85D08D53 
tiltLeftBack, -0.03125, -0.03125, 0.03125, -2.13623046875, 1.434326171875,-1.739501953125,19.256591796875,11.8637084960938,2.7923583984375,470CE1A6-5756-47F4-AC0F-08AD85D08D53 
tiltLeft, 0.0, -0.015625, -0.03125, 0.3662109375, -0.18310546875,1.77001953125,-3.89862060546875,-1.678466796875,-3.16619873046875,35344BD4-7B95-429C-861D-FF32F2A78FAB 
tiltLeft, -0.015625, -0.015625, -0.015625, -0.42724609375, 0.701904296875,1.007080078125,-13.1607055664062,-1.617431640625,-12.3443603515625,35344BD4-7B95-429C-861D-FF32F2A78FAB 
tiltLeft, -0.015625, -0.03125, 0.046875, -1.373291015625, 0.732421875,-1.739501953125,-34.5611572265625,-16.326904296875,-10.8489990234375,35344BD4-7B95-429C-861D-FF32F2A78FAB 
tiltLeft, -0.015625, -0.03125, 0.109375, -2.593994140625, 0.54931640625,-4.180908203125,-34.5611572265625,-16.326904296875,-10.8489990234375,35344BD4-7B95-429C-861D-FF32F2A78FAB 
tiltLeftBack, 0.0, -0.125, 0.203125, -8.11767578125, 0.30517578125,-7.293701171875,0.091552734375,-2.63214111328125,-0.0457763671875,D05F9C5D-4CCA-406B-B745-3DDB6942EF0F 
tiltLeftBack, -0.015625, -0.109375, 0.1875, -8.087158203125, 0.30517578125,-7.26318359375,0.091552734375,-2.63214111328125,-0.0457763671875,D05F9C5D-4CCA-406B-B745-3DDB6942EF0F 
tiltLeftBack, -0.015625, -0.109375, 0.1875, -8.026123046875, 0.42724609375,-6.866455078125,4.05120849609375,0.86212158203125,-0.81634521484375,D05F9C5D-4CCA-406B-B745-3DDB6942EF0F 
tiltLeftBack, -0.015625, -0.09375, 0.125, -7.843017578125, 0.6103515625,-7.26318359375,39.3829345703125,23.86474609375,8.79669189453125,D05F9C5D-4CCA-406B-B745-3DDB6942EF0F 
tiltLeft, 0.015625, 0.0, -0.03125, 0.457763671875, -0.091552734375,1.46484375,-5.0048828125,-4.98199462890625,-2.4566650390625,43EB1627-0DD2-4442-8F6A-796DC808E412 
tiltLeft, 0.015625, -0.015625, -0.03125, 0.244140625, -0.06103515625,1.220703125,-2.9449462890625,-1.15966796875,-3.85284423828125,43EB1627-0DD2-4442-8F6A-796DC808E412 
tiltLeft, 0.015625, -0.03125, 0.015625, 0.030517578125, 0.3662109375,0.67138671875,-10.1394653320312,-1.59454345703125,-10.1470947265625,43EB1627-0DD2-4442-8F6A-796DC808E412 
tiltLeft, 0.015625, -0.03125, 0.015625, 0.030517578125, 0.3662109375,0.67138671875,-10.1394653320312,-1.59454345703125,-10.1470947265625,43EB1627-0DD2-4442-8F6A-796DC808E412 
rotateLeft, -0.03125, -0.03125, 0.0, -0.518798828125, 0.732421875,-0.030517578125,-3.7994384765625,6.072998046875,-0.4425048828125,0BDA90B8-A1FE-4A62-9A11-0BFA75C54E52 
rotateLeft, -0.046875, -0.03125, 0.015625, -0.244140625, 0.54931640625,-0.48828125,-18.9361572265625,31.4407348632812,30.5023193359375,0BDA90B8-A1FE-4A62-9A11-0BFA75C54E52 
rotateLeft, 0.015625, 0.0, 0.015625, 0.091552734375, -0.244140625,-1.068115234375,7.3089599609375,-5.34820556640625,-1.5106201171875,0BDA90B8-A1FE-4A62-9A11-0BFA75C54E52 
rotateLeft, 0.0, 0.0, 0.015625, 0.213623046875, -0.701904296875,-1.15966796875,7.3089599609375,-5.34820556640625,-1.5106201171875,0BDA90B8-A1FE-4A62-9A11-0BFA75C54E52 
rotateLeftBack, -0.03125, -0.015625, 0.0, -0.335693359375, 0.48828125,-0.091552734375,-1.22833251953125,5.94329833984375,1.25885009765625,CD924C79-FF7F-4ED0-81CF-BFECC5ADC295 
rotateLeftBack, -0.03125, -0.015625, 0.0, -0.244140625, 0.48828125,-0.06103515625,-0.946044921875,5.06591796875,1.77001953125,CD924C79-FF7F-4ED0-81CF-BFECC5ADC295 
rotateLeftBack, -0.015625, -0.015625, 0.0, -0.30517578125, 0.244140625,-0.42724609375,-0.946044921875,5.06591796875,1.77001953125,CD924C79-FF7F-4ED0-81CF-BFECC5ADC295 
rotateLeftBack, -0.015625, -0.015625, 0.015625, -0.244140625, 0.274658203125,-0.518798828125,-1.31988525390625,5.9967041015625,1.190185546875,CD924C79-FF7F-4ED0-81CF-BFECC5ADC295 
rotateLeft, -0.015625, -0.015625, 0.015625, -0.30517578125, 0.335693359375,-0.9765625,-0.28228759765625,8.52203369140625,-2.197265625,561AE0E7-6F39-4086-A3E6-0BBE16D2E4B3 
rotateLeft, -0.015625, 0.0, 0.015625, -0.274658203125, 0.152587890625,-0.8544921875,-0.28228759765625,8.52203369140625,-2.197265625,561AE0E7-6F39-4086-A3E6-0BBE16D2E4B3 
rotateLeft, 0.046875, 0.0, 0.046875, 0.640869140625, -2.01416015625,-2.62451171875,-0.28228759765625,8.52203369140625,-2.197265625,561AE0E7-6F39-4086-A3E6-0BBE16D2E4B3 
rotateLeft, -0.046875, -0.03125, 0.03125, 1.46484375, -3.5400390625,-1.89208984375,23.4375,-61.7446899414062,-7.51495361328125,561AE0E7-6F39-4086-A3E6-0BBE16D2E4B3 
rotateLeftBack, 0.0, -0.03125, 0.03125, 1.434326171875, -3.753662109375,-2.685546875,-2.197265625,7.781982421875,1.739501953125,272BC07C-4DC7-4615-A045-F6A1337034D2 
rotateLeftBack, -0.015625, -0.015625, 0.046875, 1.434326171875, -3.753662109375,-2.685546875,-0.12969970703125,6.8511962890625,1.7547607421875,272BC07C-4DC7-4615-A045-F6A1337034D2 
rotateLeftBack, 0.0, -0.015625, 0.03125, 1.617431640625, -3.84521484375,-2.349853515625,-0.12969970703125,6.8511962890625,1.7547607421875,272BC07C-4DC7-4615-A045-F6A1337034D2 
rotateLeftBack, -0.03125, -0.015625, 0.046875, 0.9765625, -2.471923828125,-2.62451171875,-24.9710083007812,87.5396728515625,12.4588012695312,272BC07C-4DC7-4615-A045-F6A1337034D2 
rotateLeft, 0.0, 0.0, 0.0, -0.42724609375, 0.701904296875,-0.091552734375,3.387451171875,-2.26593017578125,1.19781494140625,5C9BF54D-D31E-48E2-87E9-93E6F6BAB598 
rotateLeft, -0.015625, 0.0, 0.015625, -0.18310546875, 0.396728515625,-0.274658203125,3.387451171875,-2.26593017578125,1.19781494140625,5C9BF54D-D31E-48E2-87E9-93E6F6BAB598 
rotateLeft, -0.015625, -0.015625, 0.0, -0.18310546875, 0.396728515625,-0.274658203125,-0.89263916015625,6.0272216796875,0.30517578125,5C9BF54D-D31E-48E2-87E9-93E6F6BAB598 
rotateLeft, -0.015625, -0.015625, 0.0, -0.244140625, 0.48828125,-0.54931640625,-1.0528564453125,7.232666015625,2.02178955078125,5C9BF54D-D31E-48E2-87E9-93E6F6BAB598 
rotateLeftBack, -0.015625, -0.015625, 0.046875, 1.495361328125, -3.570556640625,-2.044677734375,2.5482177734375,2.6092529296875,1.10626220703125,45D3DF4B-8AE4-4190-89B2-63B9B686B49B 
rotateLeftBack, -0.015625, -0.015625, 0.046875, 1.495361328125, -3.509521484375,-2.349853515625,0.45013427734375,6.05010986328125,2.3345947265625,45D3DF4B-8AE4-4190-89B2-63B9B686B49B 
