type,xmagnet,ymagnet,zmagnet,xgyro,ygyro,zgyro,id
tiltRight,3.692626953125,0.457763671875,-1.312255859375,-51.7730712890625,-1.36566162109375,14.0914916992188,A1060EE3-3FE4-4E18-8A70-B7431E6E856E
tiltRight,5.157470703125,0.06103515625,-1.800537109375,-29.6859741210938,5.6610107421875,9.735107421875,A1060EE3-3FE4-4E18-8A70-B7431E6E856E
tiltRight,6.103515625,-0.1220703125,-2.3193359375,-12.2222900390625,3.204345703125,7.4920654296875,A1060EE3-3FE4-4E18-8A70-B7431E6E856E
tiltRight,6.866455078125,-0.152587890625,-2.197265625,-11.962890625,-0.32806396484375,6.744384765625,A1060EE3-3FE4-4E18-8A70-B7431E6E856E
tiltRight,0.1220703125,0.823974609375,0.091552734375,0.0152587890625,0.457763671875,0.396728515625,C7A40FEF-2C2D-4EE4-8CD0-88C219793CCB
tiltRight,0.152587890625,0.8544921875,0.152587890625,-0.9918212890625,0.31280517578125,3.41796875,C7A40FEF-2C2D-4EE4-8CD0-88C219793CCB
tiltRight,0.1220703125,0.79345703125,0.274658203125,-22.5448608398438,-1.06048583984375,12.5045776367188,C7A40FEF-2C2D-4EE4-8CD0-88C219793CCB
tiltRight,0.30517578125,0.91552734375,0.152587890625,-65.3762817382812,2.00653076171875,22.0794677734375,C7A40FEF-2C2D-4EE4-8CD0-88C219793CCB
tiltRight,1.190185546875,1.007080078125,-0.3662109375,-88.6611938476562,5.37872314453125,13.916015625,C7A40FEF-2C2D-4EE4-8CD0-88C219793CCB
tiltRight,3.204345703125,0.640869140625,-1.3427734375,-72.4716186523438,-1.4190673828125,6.43157958984375,C7A40FEF-2C2D-4EE4-8CD0-88C219793CCB
tiltRight,5.0048828125,0.152587890625,-1.64794921875,-39.642333984375,-1.5869140625,8.64410400390625,C7A40FEF-2C2D-4EE4-8CD0-88C219793CCB
tiltRight,6.378173828125,-0.030517578125,-2.166748046875,-17.7764892578125,1.30462646484375,2.96783447265625,C7A40FEF-2C2D-4EE4-8CD0-88C219793CCB
tiltRight,7.171630859375,-0.152587890625,-2.38037109375,3.70025634765625,3.89862060546875,6.09588623046875,C7A40FEF-2C2D-4EE4-8CD0-88C219793CCB
tiltRight,7.38525390625,-0.18310546875,-2.227783203125,22.9339599609375,-2.3193359375,8.97979736328125,C7A40FEF-2C2D-4EE4-8CD0-88C219793CCB
tiltRight,-0.06103515625,1.15966796875,0.457763671875,-17.8070068359375,-1.31988525390625,9.307861328125,2B94C255-573C-4CFC-81DD-4CF0F01483CA
tiltRight,0.457763671875,1.251220703125,0.030517578125,-37.6815795898438,-2.79998779296875,14.8773193359375,2B94C255-573C-4CFC-81DD-4CF0F01483CA
tiltRight,1.129150390625,1.129150390625,-0.30517578125,-50.8880615234375,-0.37384033203125,21.4691162109375,2B94C255-573C-4CFC-81DD-4CF0F01483CA
tiltRight,2.349853515625,1.15966796875,-0.67138671875,-61.7294311523438,-2.60162353515625,21.2173461914062,2B94C255-573C-4CFC-81DD-4CF0F01483CA
tiltRight,3.662109375,0.946044921875,-1.15966796875,-79.498291015625,-2.4871826171875,5.30242919921875,2B94C255-573C-4CFC-81DD-4CF0F01483CA
tiltRight,5.18798828125,0.762939453125,-1.800537109375,-37.0101928710938,1.53350830078125,12.5350952148438,2B94C255-573C-4CFC-81DD-4CF0F01483CA
tiltRight,6.34765625,0.48828125,-1.77001953125,-27.0614624023438,5.4168701171875,4.12750244140625,2B94C255-573C-4CFC-81DD-4CF0F01483CA
tiltRight,6.89697265625,0.335693359375,-1.77001953125,1.57928466796875,5.77545166015625,6.05010986328125,2B94C255-573C-4CFC-81DD-4CF0F01483CA
tiltRight,7.38525390625,-0.06103515625,-2.13623046875,22.003173828125,2.838134765625,9.69696044921875,2B94C255-573C-4CFC-81DD-4CF0F01483CA
tiltRight,7.293701171875,-0.091552734375,-2.0751953125,22.6058959960938,0.640869140625,-2.3956298828125,2B94C255-573C-4CFC-81DD-4CF0F01483CA
rotateLeft,-0.79345703125,1.15966796875,0.67138671875,-1.7242431640625,0.25177001953125,0.3814697265625,7E34DA1F-7170-48BC-ACA6-2F901BFAD418
rotateLeft,-0.823974609375,1.068115234375,0.732421875,-0.69427490234375,1.31988525390625,4.1046142578125,7E34DA1F-7170-48BC-ACA6-2F901BFAD418
rotateLeft,-0.701904296875,1.129150390625,0.54931640625,-19.1192626953125,-20.5917358398438,-141.761779785156,7E34DA1F-7170-48BC-ACA6-2F901BFAD418
rotateLeft,-0.457763671875,0.9765625,0.579833984375,-30.57861328125,-34.8587036132812,-182.968139648438,7E34DA1F-7170-48BC-ACA6-2F901BFAD418
rotateLeft,0.396728515625,0.1220703125,-0.67138671875,-13.1607055664062,-3.0059814453125,-102.027893066406,7E34DA1F-7170-48BC-ACA6-2F901BFAD418
rotateLeft,1.5869140625,-0.67138671875,-1.373291015625,-5.22613525390625,-1.22833251953125,-58.319091796875,7E34DA1F-7170-48BC-ACA6-2F901BFAD418
rotateLeft,2.105712890625,-1.220703125,-1.953125,1.96075439453125,-3.1585693359375,-38.4750366210938,7E34DA1F-7170-48BC-ACA6-2F901BFAD418
rotateLeft,2.288818359375,-1.52587890625,-1.89208984375,0.06866455078125,-1.0986328125,-20.5841064453125,7E34DA1F-7170-48BC-ACA6-2F901BFAD418
rotateLeft,2.44140625,-1.617431640625,-2.349853515625,-1.28173828125,3.51715087890625,-6.04248046875,7E34DA1F-7170-48BC-ACA6-2F901BFAD418
rotateLeft,2.685546875,-1.8310546875,-2.197265625,-9.07135009765625,5.0201416015625,3.387451171875,7E34DA1F-7170-48BC-ACA6-2F901BFAD418
rotateLeft,-0.6103515625,0.9765625,0.396728515625,0.3509521484375,-2.25830078125,-0.58746337890625,D712E829-6B9E-457C-BB5C-93F2C386CB6C
rotateLeft,-0.762939453125,0.91552734375,0.244140625,0.946044921875,-1.62506103515625,-3.7689208984375,D712E829-6B9E-457C-BB5C-93F2C386CB6C
rotateLeft,-0.6103515625,0.885009765625,0.42724609375,-1.41143798828125,-14.0151977539062,-83.7860107421875,D712E829-6B9E-457C-BB5C-93F2C386CB6C
rotateLeft,-0.6103515625,0.42724609375,0.335693359375,-17.181396484375,-14.1067504882812,-116.859436035156,D712E829-6B9E-457C-BB5C-93F2C386CB6C
rotateLeft,-0.091552734375,-0.06103515625,-0.274658203125,-13.092041015625,-20.8663940429688,-130.722045898438,D712E829-6B9E-457C-BB5C-93F2C386CB6C
rotateLeft,0.54931640625,-0.701904296875,-1.068115234375,-10.955810546875,-4.33349609375,-83.9385986328125,D712E829-6B9E-457C-BB5C-93F2C386CB6C
rotateLeft,1.434326171875,-1.15966796875,-1.922607421875,-22.5753784179688,7.75146484375,-49.4308471679688,D712E829-6B9E-457C-BB5C-93F2C386CB6C
rotateLeft,1.983642578125,-1.556396484375,-2.044677734375,-6.53076171875,4.119873046875,-29.3807983398438,D712E829-6B9E-457C-BB5C-93F2C386CB6C
rotateLeft,2.5634765625,-2.044677734375,-2.38037109375,-3.082275390625,1.71661376953125,-15.1138305664062,D712E829-6B9E-457C-BB5C-93F2C386CB6C
rotateLeft,2.899169921875,-2.288818359375,-2.410888671875,-3.7689208984375,1.190185546875,-7.25555419921875,D712E829-6B9E-457C-BB5C-93F2C386CB6C
rotateLeft,-0.823974609375,1.068115234375,0.885009765625,-0.84686279296875,1.15966796875,2.20489501953125,831EE7E8-5525-4571-B2DE-F29E7D0B5E1A
rotateLeft,-0.823974609375,1.15966796875,0.701904296875,0.6561279296875,0.30517578125,0.48065185546875,831EE7E8-5525-4571-B2DE-F29E7D0B5E1A
rotateLeft,-0.79345703125,1.220703125,0.640869140625,2.46429443359375,-1.94549560546875,-12.5732421875,831EE7E8-5525-4571-B2DE-F29E7D0B5E1A
rotateLeft,-0.79345703125,1.129150390625,0.79345703125,-3.2501220703125,-19.9432373046875,-124.031066894531,831EE7E8-5525-4571-B2DE-F29E7D0B5E1A
rotateLeft,-0.48828125,0.42724609375,0.396728515625,-15.7394409179688,-36.651611328125,-170.707702636719,831EE7E8-5525-4571-B2DE-F29E7D0B5E1A
rotateLeft,0.091552734375,-0.335693359375,-0.579833984375,-22.5677490234375,-31.5170288085938,-154.243469238281,831EE7E8-5525-4571-B2DE-F29E7D0B5E1A
rotateLeft,1.0986328125,-0.823974609375,-1.28173828125,0.67138671875,-11.1846923828125,-75.86669921875,831EE7E8-5525-4571-B2DE-F29E7D0B5E1A
rotateLeft,1.46484375,-1.251220703125,-1.89208984375,12.8631591796875,-5.27191162109375,-19.6304321289062,831EE7E8-5525-4571-B2DE-F29E7D0B5E1A
rotateLeft,1.3427734375,-1.312255859375,-1.373291015625,-1.04522705078125,1.64794921875,-9.01031494140625,831EE7E8-5525-4571-B2DE-F29E7D0B5E1A
rotateLeft,1.40380859375,-1.3427734375,-1.3427734375,-0.20599365234375,0.6561279296875,-13.4735107421875,831EE7E8-5525-4571-B2DE-F29E7D0B5E1A
rotateRight,-0.885009765625,0.457763671875,0.30517578125,-0.40435791015625,2.11334228515625,1.40380859375,E9B15992-6D61-4E4E-BB25-9BC03CA27032
rotateRight,-0.823974609375,0.54931640625,0.396728515625,0.28228759765625,0.03814697265625,0.54168701171875,E9B15992-6D61-4E4E-BB25-9BC03CA27032
rotateRight,-0.79345703125,0.42724609375,0.54931640625,-3.509521484375,0.2593994140625,14.0304565429688,E9B15992-6D61-4E4E-BB25-9BC03CA27032
rotateRight,-0.732421875,0.579833984375,0.274658203125,9.8724365234375,-3.16619873046875,108.352661132812,E9B15992-6D61-4E4E-BB25-9BC03CA27032
rotateRight,-0.9765625,0.79345703125,0.518798828125,13.0462646484375,2.28118896484375,193.168640136719,E9B15992-6D61-4E4E-BB25-9BC03CA27032
rotateRight,-1.434326171875,1.983642578125,1.556396484375,7.2174072265625,9.14764404296875,150.604248046875,E9B15992-6D61-4E4E-BB25-9BC03CA27032
rotateRight,-1.64794921875,3.448486328125,2.25830078125,20.2407836914062,10.3683471679688,101.905822753906,E9B15992-6D61-4E4E-BB25-9BC03CA27032
rotateRight,-1.190185546875,4.974365234375,3.509521484375,18.096923828125,5.401611328125,80.902099609375,E9B15992-6D61-4E4E-BB25-9BC03CA27032
rotateRight,-1.068115234375,5.2490234375,3.60107421875,-9.6588134765625,7.85064697265625,52.6199340820312,E9B15992-6D61-4E4E-BB25-9BC03CA27032
rotateRight,-0.67138671875,5.340576171875,3.84521484375,-4.18853759765625,2.5787353515625,33.1954956054688,E9B15992-6D61-4E4E-BB25-9BC03CA27032
rotateRight,-0.579833984375,1.129150390625,0.732421875,-2.76947021484375,3.3111572265625,36.3922119140625,355DBAEB-6E77-4CC7-80CF-7BCCBFE17630
rotateRight,-0.6103515625,1.0986328125,0.579833984375,11.5890502929688,0.152587890625,116.348266601562,355DBAEB-6E77-4CC7-80CF-7BCCBFE17630
rotateRight,-0.732421875,1.617431640625,0.701904296875,27.9769897460938,-0.22125244140625,180.17578125,355DBAEB-6E77-4CC7-80CF-7BCCBFE17630
rotateRight,-1.373291015625,2.86865234375,1.8310546875,22.918701171875,3.509521484375,170.425415039062,355DBAEB-6E77-4CC7-80CF-7BCCBFE17630
rotateRight,-1.556396484375,4.2724609375,3.021240234375,14.404296875,7.65228271484375,121.810913085938,355DBAEB-6E77-4CC7-80CF-7BCCBFE17630
rotateRight,-1.28173828125,5.279541015625,3.5400390625,5.9967041015625,13.8931274414062,69.9539184570312,355DBAEB-6E77-4CC7-80CF-7BCCBFE17630
rotateRight,-0.9765625,5.767822265625,3.90625,2.166748046875,1.06048583984375,46.1349487304688,355DBAEB-6E77-4CC7-80CF-7BCCBFE17630
rotateRight,-0.54931640625,6.256103515625,4.0283203125,4.180908203125,-3.8299560546875,23.3917236328125,355DBAEB-6E77-4CC7-80CF-7BCCBFE17630
rotateRight,-0.274658203125,6.4697265625,4.33349609375,-1.71661376953125,6.72149658203125,20.0729370117188,355DBAEB-6E77-4CC7-80CF-7BCCBFE17630
rotateRight,-0.213623046875,6.500244140625,4.302978515625,7.3699951171875,2.29644775390625,0.12969970703125,355DBAEB-6E77-4CC7-80CF-7BCCBFE17630
rotateRight,-1.129150390625,1.3427734375,1.007080078125,-0.72479248046875,9.1705322265625,53.4439086914062,0253620F-B67A-4FA9-A0C2-2F31345BBCC3
rotateRight,-1.0986328125,1.434326171875,1.28173828125,7.6141357421875,8.65936279296875,143.272399902344,0253620F-B67A-4FA9-A0C2-2F31345BBCC3
rotateRight,-1.220703125,2.471923828125,1.983642578125,10.1165771484375,12.7716064453125,184.898376464844,0253620F-B67A-4FA9-A0C2-2F31345BBCC3
rotateRight,-1.40380859375,3.60107421875,2.5634765625,8.88824462890625,8.84246826171875,144.8974609375,0253620F-B67A-4FA9-A0C2-2F31345BBCC3
rotateRight,-1.03759765625,4.486083984375,2.960205078125,9.34600830078125,12.1841430664062,98.20556640625,0253620F-B67A-4FA9-A0C2-2F31345BBCC3
rotateRight,-0.762939453125,5.0048828125,3.326416015625,9.16290283203125,8.97979736328125,70.4879760742188,0253620F-B67A-4FA9-A0C2-2F31345BBCC3
rotateRight,-0.18310546875,5.31005859375,3.11279296875,8.38470458984375,3.570556640625,60.9512329101562,0253620F-B67A-4FA9-A0C2-2F31345BBCC3
rotateRight,-0.152587890625,5.401611328125,2.838134765625,-0.81634521484375,1.86920166015625,24.6200561523438,0253620F-B67A-4FA9-A0C2-2F31345BBCC3
rotateRight,0.213623046875,5.340576171875,3.082275390625,-3.662109375,-8.06427001953125,21.1257934570312,0253620F-B67A-4FA9-A0C2-2F31345BBCC3
rotateRight,0.518798828125,5.401611328125,3.143310546875,2.95257568359375,-2.99835205078125,3.8299560546875,0253620F-B67A-4FA9-A0C2-2F31345BBCC3
bendForward,-0.030517578125,-0.091552734375,0.213623046875,0.29754638671875,4.95147705078125,-0.213623046875,033E8478-94B5-4CEC-814E-B9A433004D22
bendForward,0.1220703125,-0.42724609375,0.1220703125,2.84576416015625,8.9874267578125,1.068115234375,033E8478-94B5-4CEC-814E-B9A433004D22
bendForward,0.152587890625,-0.54931640625,0.030517578125,4.90570068359375,23.284912109375,-4.8828125,033E8478-94B5-4CEC-814E-B9A433004D22
bendForward,0.0,-1.007080078125,-0.30517578125,7.5531005859375,38.0630493164062,-6.805419921875,033E8478-94B5-4CEC-814E-B9A433004D22
bendForward,0.152587890625,-1.739501953125,-0.91552734375,11.3372802734375,55.9463500976562,-9.60540771484375,033E8478-94B5-4CEC-814E-B9A433004D22
bendForward,0.274658203125,-2.86865234375,-1.495361328125,12.6419067382812,75.8285522460938,-11.5203857421875,033E8478-94B5-4CEC-814E-B9A433004D22
bendForward,0.640869140625,-4.425048828125,-2.38037109375,10.8108520507812,67.7337646484375,-4.58526611328125,033E8478-94B5-4CEC-814E-B9A433004D22
bendForward,0.885009765625,-7.171630859375,-2.838134765625,7.3699951171875,52.3834228515625,-3.73077392578125,033E8478-94B5-4CEC-814E-B9A433004D22
bendForward,0.732421875,-8.209228515625,-3.173828125,9.42230224609375,48.9425659179688,0.51116943359375,033E8478-94B5-4CEC-814E-B9A433004D22
bendForward,0.946044921875,-9.185791015625,-2.9296875,7.62176513671875,46.3180541992188,-5.6915283203125,033E8478-94B5-4CEC-814E-B9A433004D22
bendForward,-0.30517578125,-0.213623046875,0.457763671875,2.1209716796875,10.5438232421875,-0.30517578125,4687D5BD-94D0-41E5-930D-1371CDAF07CA
bendForward,-0.396728515625,-0.335693359375,0.1220703125,5.4779052734375,29.4342041015625,-2.05230712890625,4687D5BD-94D0-41E5-930D-1371CDAF07CA
bendForward,-0.18310546875,-0.48828125,0.244140625,9.765625,59.8831176757812,-5.83648681640625,4687D5BD-94D0-41E5-930D-1371CDAF07CA
bendForward,-0.030517578125,-0.946044921875,-0.579833984375,11.23046875,78.55224609375,-4.7454833984375,4687D5BD-94D0-41E5-930D-1371CDAF07CA
bendForward,0.30517578125,-3.570556640625,-1.64794921875,10.1547241210938,79.437255859375,-6.69097900390625,4687D5BD-94D0-41E5-930D-1371CDAF07CA
bendForward,0.6103515625,-5.157470703125,-2.5634765625,9.1552734375,63.6138916015625,-4.26483154296875,4687D5BD-94D0-41E5-930D-1371CDAF07CA
bendForward,0.762939453125,-6.7138671875,-2.8076171875,4.66156005859375,49.2630004882812,-2.5787353515625,4687D5BD-94D0-41E5-930D-1371CDAF07CA
bendForward,0.823974609375,-7.87353515625,-3.082275390625,8.72802734375,43.2281494140625,-1.5716552734375,4687D5BD-94D0-41E5-930D-1371CDAF07CA
bendForward,0.8544921875,-8.880615234375,-3.173828125,6.62994384765625,42.2592163085938,-4.8370361328125,4687D5BD-94D0-41E5-930D-1371CDAF07CA
bendForward,0.79345703125,-9.58251953125,-2.777099609375,7.6904296875,41.4810180664062,0.02288818359375,4687D5BD-94D0-41E5-930D-1371CDAF07CA
bendForward,0.091552734375,-0.6103515625,-0.518798828125,2.60162353515625,14.4577026367188,-4.57763671875,B30F38FC-F3C3-4AF3-9F59-FC1C49F6EB57
bendForward,0.1220703125,-0.946044921875,-0.640869140625,5.31768798828125,28.0380249023438,-3.60870361328125,B30F38FC-F3C3-4AF3-9F59-FC1C49F6EB57
bendForward,0.18310546875,-1.678466796875,-1.15966796875,8.0108642578125,64.5065307617188,-8.85009765625,B30F38FC-F3C3-4AF3-9F59-FC1C49F6EB57
bendForward,0.48828125,-3.143310546875,-1.89208984375,13.24462890625,97.7706909179688,-7.8277587890625,B30F38FC-F3C3-4AF3-9F59-FC1C49F6EB57
bendForward,0.579833984375,-4.974365234375,-3.082275390625,13.2293701171875,88.714599609375,1.35040283203125,B30F38FC-F3C3-4AF3-9F59-FC1C49F6EB57
bendForward,0.79345703125,-7.080078125,-2.86865234375,6.3018798828125,57.5332641601562,-3.92913818359375,B30F38FC-F3C3-4AF3-9F59-FC1C49F6EB57
bendForward,0.946044921875,-8.48388671875,-3.11279296875,7.24029541015625,48.5305786132812,-1.60980224609375,B30F38FC-F3C3-4AF3-9F59-FC1C49F6EB57
bendForward,1.007080078125,-9.307861328125,-3.11279296875,3.77655029296875,55.4580688476562,-0.457763671875,B30F38FC-F3C3-4AF3-9F59-FC1C49F6EB57
bendForward,0.9765625,-10.986328125,-2.5634765625,8.29315185546875,53.0624389648438,3.997802734375,B30F38FC-F3C3-4AF3-9F59-FC1C49F6EB57
bendForward,0.946044921875,-11.627197265625,-1.922607421875,8.46099853515625,30.4718017578125,1.44195556640625,B30F38FC-F3C3-4AF3-9F59-FC1C49F6EB57
bendBackward,0.274658203125,-0.67138671875,-0.42724609375,-0.1068115234375,1.15966796875,0.5645751953125,7C2A9B38-A6AF-4F09-A454-D89045029947
bendBackward,0.274658203125,-0.579833984375,-0.579833984375,0.335693359375,0.70953369140625,1.93023681640625,7C2A9B38-A6AF-4F09-A454-D89045029947
bendBackward,0.18310546875,-0.701904296875,0.0,-0.030517578125,-0.08392333984375,-0.640869140625,7C2A9B38-A6AF-4F09-A454-D89045029947
bendBackward,0.274658203125,-0.701904296875,0.0,0.16021728515625,1.85394287109375,0.11444091796875,7C2A9B38-A6AF-4F09-A454-D89045029947
bendBackward,0.244140625,-0.762939453125,-0.06103515625,0.51116943359375,1.12152099609375,0.81634521484375,7C2A9B38-A6AF-4F09-A454-D89045029947
bendBackward,0.244140625,-0.67138671875,-0.213623046875,-1.46484375,-11.2075805664062,1.40380859375,7C2A9B38-A6AF-4F09-A454-D89045029947
bendBackward,0.213623046875,-0.579833984375,-0.213623046875,-2.81524658203125,-42.9458618164062,7.171630859375,7C2A9B38-A6AF-4F09-A454-D89045029947
bendBackward,0.06103515625,0.396728515625,0.54931640625,-7.08770751953125,-64.1021728515625,7.1868896484375,7C2A9B38-A6AF-4F09-A454-D89045029947
bendBackward,-0.213623046875,1.708984375,2.197265625,-3.5247802734375,-66.0171508789062,9.5062255859375,7C2A9B38-A6AF-4F09-A454-D89045029947
bendBackward,-0.701904296875,3.0517578125,3.021240234375,-5.42449951171875,-66.9403076171875,9.39178466796875,7C2A9B38-A6AF-4F09-A454-D89045029947
bendBackward,0.213623046875,-0.335693359375,-0.06103515625,0.20599365234375,1.739501953125,1.068115234375,76DF601D-175F-4836-8ABD-D8EFD4617DC4
bendBackward,0.335693359375,-0.396728515625,-0.030517578125,-1.40380859375,-8.36181640625,4.150390625,76DF601D-175F-4836-8ABD-D8EFD4617DC4
bendBackward,0.335693359375,-0.18310546875,-0.091552734375,-4.60052490234375,-42.8390502929688,10.223388671875,76DF601D-175F-4836-8ABD-D8EFD4617DC4
bendBackward,0.1220703125,0.701904296875,0.518798828125,-5.57708740234375,-67.9550170898438,11.1236572265625,76DF601D-175F-4836-8ABD-D8EFD4617DC4
bendBackward,-0.18310546875,1.8310546875,2.288818359375,-4.69970703125,-62.4465942382812,11.0702514648438,76DF601D-175F-4836-8ABD-D8EFD4617DC4
bendBackward,-0.732421875,4.33349609375,5.4931640625,-6.439208984375,-60.6536865234375,9.46807861328125,76DF601D-175F-4836-8ABD-D8EFD4617DC4
bendBackward,-1.068115234375,5.340576171875,6.561279296875,-8.35418701171875,-53.7109375,1.983642578125,76DF601D-175F-4836-8ABD-D8EFD4617DC4
bendBackward,-1.220703125,6.103515625,7.904052734375,-6.8359375,-40.5426025390625,0.09918212890625,76DF601D-175F-4836-8ABD-D8EFD4617DC4
bendBackward,-1.46484375,6.744384765625,8.575439453125,-2.99835205078125,-28.1524658203125,2.72369384765625,76DF601D-175F-4836-8ABD-D8EFD4617DC4
bendBackward,-1.5869140625,7.01904296875,9.429931640625,-2.70843505859375,-25.9552001953125,-0.93841552734375,76DF601D-175F-4836-8ABD-D8EFD4617DC4
bendBackward,0.274658203125,0.030517578125,0.213623046875,0.29754638671875,0.0762939453125,1.25885009765625,E7611B68-6975-483F-B9CD-8254875D6F50
